sample_id	round	cage	mouse	day	treatment	diet	mouse_id	new_samp_id	analysis_type	true_false	paper_id
5_13_4_11	5	13	4	11	salmonella	HFD	5_13_4	5_13_4_11	metab	0	NA
5_13_5_11	5	13	5	11	salmonella	HFD	5_13_5	5_13_5_11	16s	1	I10
5_13_5_11	5	13	5	11	salmonella	HFD	5_13_5	5_13_5_11	metag_mapping	0	I10
5_13_5_11	5	13	5	11	salmonella	HFD	5_13_5	5_13_5_11	metag_db	0	I10
5_13_5_11	5	13	5	11	salmonella	HFD	5_13_5	5_13_5_11	metat	0	I10
5_13_5_11	5	13	5	11	salmonella	HFD	5_13_5	5_13_5_11	metab	0	I10
5_14_1_11	5	14	1	11	salmonella	HFD	5_14_1	5_14_1_11	16s	1	NA
5_14_1_11	5	14	1	11	salmonella	HFD	5_14_1	5_14_1_11	metag_mapping	0	NA
5_14_1_11	5	14	1	11	salmonella	HFD	5_14_1	5_14_1_11	metag_db	0	NA
5_14_1_11	5	14	1	11	salmonella	HFD	5_14_1	5_14_1_11	metat	0	NA
5_14_1_11	5	14	1	11	salmonella	HFD	5_14_1	5_14_1_11	metab	0	NA
5_14_2_11	5	14	2	11	salmonella	HFD	5_14_2	5_14_2_11	16s	1	I8
5_14_2_11	5	14	2	11	salmonella	HFD	5_14_2	5_14_2_11	metag_mapping	0	I8
5_14_2_11	5	14	2	11	salmonella	HFD	5_14_2	5_14_2_11	metag_db	0	I8
5_14_2_11	5	14	2	11	salmonella	HFD	5_14_2	5_14_2_11	metat	0	I8
5_14_2_11	5	14	2	11	salmonella	HFD	5_14_2	5_14_2_11	metab	0	I8
5_14_3_11	5	14	3	11	salmonella	HFD	5_14_3	5_14_3_11	16s	1	I11
5_14_3_11	5	14	3	11	salmonella	HFD	5_14_3	5_14_3_11	metag_mapping	0	I11
5_14_3_11	5	14	3	11	salmonella	HFD	5_14_3	5_14_3_11	metag_db	0	I11
5_14_3_11	5	14	3	11	salmonella	HFD	5_14_3	5_14_3_11	metat	0	I11
5_14_3_11	5	14	3	11	salmonella	HFD	5_14_3	5_14_3_11	metab	0	I11
5_14_4_11	5	14	4	11	salmonella	HFD	5_14_4	5_14_4_11	16s	1	I9
5_14_4_11	5	14	4	11	salmonella	HFD	5_14_4	5_14_4_11	metag_mapping	0	I9
5_14_4_11	5	14	4	11	salmonella	HFD	5_14_4	5_14_4_11	metag_db	0	I9
5_14_4_11	5	14	4	11	salmonella	HFD	5_14_4	5_14_4_11	metat	0	I9
5_14_4_11	5	14	4	11	salmonella	HFD	5_14_4	5_14_4_11	metab	0	I9
5_14_5_11	5	14	5	11	salmonella	HFD	5_14_5	5_14_5_11	16s	1	NA
5_14_5_11	5	14	5	11	salmonella	HFD	5_14_5	5_14_5_11	metag_mapping	0	NA
5_14_5_11	5	14	5	11	salmonella	HFD	5_14_5	5_14_5_11	metag_db	0	NA
5_14_5_11	5	14	5	11	salmonella	HFD	5_14_5	5_14_5_11	metat	0	NA
5_14_5_11	5	14	5	11	salmonella	HFD	5_14_5	5_14_5_11	metab	0	NA
5_3_4_12	5	3	4	12	salmonella	chow	5_3_4	5_3_4_12	16s	1	NA
5_3_4_12	5	3	4	12	salmonella	chow	5_3_4	5_3_4_12	metag_mapping	0	NA
5_3_4_12	5	3	4	12	salmonella	chow	5_3_4	5_3_4_12	metag_db	0	NA
5_3_4_12	5	3	4	12	salmonella	chow	5_3_4	5_3_4_12	metat	0	NA
5_3_4_12	5	3	4	12	salmonella	chow	5_3_4	5_3_4_12	metab	0	NA
5_5_4_12	5	5	4	12	salmonella	chow	5_5_4	5_5_4_12	16s	1	NA
5_5_4_12	5	5	4	12	salmonella	chow	5_5_4	5_5_4_12	metag_mapping	0	NA
5_5_4_12	5	5	4	12	salmonella	chow	5_5_4	5_5_4_12	metag_db	0	NA
5_5_4_12	5	5	4	12	salmonella	chow	5_5_4	5_5_4_12	metat	0	NA
5_5_4_12	5	5	4	12	salmonella	chow	5_5_4	5_5_4_12	metab	0	NA
5_5_5_12	5	5	5	12	salmonella	chow	5_5_5	5_5_5_12	16s	1	NA
5_5_5_12	5	5	5	12	salmonella	chow	5_5_5	5_5_5_12	metag_mapping	0	NA
5_5_5_12	5	5	5	12	salmonella	chow	5_5_5	5_5_5_12	metag_db	0	NA
5_5_5_12	5	5	5	12	salmonella	chow	5_5_5	5_5_5_12	metat	0	NA
5_5_5_12	5	5	5	12	salmonella	chow	5_5_5	5_5_5_12	metab	0	NA
5_7_5_12	5	7	5	12	salmonella	chow	5_7_5	5_7_5_12	16s	1	NA
5_7_5_12	5	7	5	12	salmonella	chow	5_7_5	5_7_5_12	metag_mapping	0	NA
5_7_5_12	5	7	5	12	salmonella	chow	5_7_5	5_7_5_12	metag_db	0	NA
5_7_5_12	5	7	5	12	salmonella	chow	5_7_5	5_7_5_12	metat	0	NA
5_7_5_12	5	7	5	12	salmonella	chow	5_7_5	5_7_5_12	metab	0	NA
5_8_2_12	5	8	2	12	salmonella	chow	5_8_2	5_8_2_12	16s	1	NA
5_8_2_12	5	8	2	12	salmonella	chow	5_8_2	5_8_2_12	metag_mapping	0	NA
5_8_2_12	5	8	2	12	salmonella	chow	5_8_2	5_8_2_12	metag_db	0	NA
5_8_2_12	5	8	2	12	salmonella	chow	5_8_2	5_8_2_12	metat	0	NA
5_8_2_12	5	8	2	12	salmonella	chow	5_8_2	5_8_2_12	metab	0	NA
5_11_1_12	5	11	1	12	salmonella	HFD	5_11_1	5_11_1_12	16s	1	NA
5_11_1_12	5	11	1	12	salmonella	HFD	5_11_1	5_11_1_12	metag_mapping	0	NA
5_11_1_12	5	11	1	12	salmonella	HFD	5_11_1	5_11_1_12	metag_db	0	NA
5_11_1_12	5	11	1	12	salmonella	HFD	5_11_1	5_11_1_12	metat	0	NA
5_11_1_12	5	11	1	12	salmonella	HFD	5_11_1	5_11_1_12	metab	0	NA
5_11_2_12	5	11	2	12	salmonella	HFD	5_11_2	5_11_2_12	16s	1	NA
5_11_2_12	5	11	2	12	salmonella	HFD	5_11_2	5_11_2_12	metag_mapping	0	NA
5_11_2_12	5	11	2	12	salmonella	HFD	5_11_2	5_11_2_12	metag_db	0	NA
5_11_2_12	5	11	2	12	salmonella	HFD	5_11_2	5_11_2_12	metat	0	NA
5_11_2_12	5	11	2	12	salmonella	HFD	5_11_2	5_11_2_12	metab	0	NA
5_11_3_12	5	11	3	12	salmonella	HFD	5_11_3	5_11_3_12	16s	1	NA
5_11_3_12	5	11	3	12	salmonella	HFD	5_11_3	5_11_3_12	metag_mapping	0	NA
5_11_3_12	5	11	3	12	salmonella	HFD	5_11_3	5_11_3_12	metag_db	0	NA
5_11_3_12	5	11	3	12	salmonella	HFD	5_11_3	5_11_3_12	metat	0	NA
5_11_3_12	5	11	3	12	salmonella	HFD	5_11_3	5_11_3_12	metab	0	NA
5_11_4_12	5	11	4	12	salmonella	HFD	5_11_4	5_11_4_12	16s	1	NA
5_11_4_12	5	11	4	12	salmonella	HFD	5_11_4	5_11_4_12	metag_mapping	0	NA
5_11_4_12	5	11	4	12	salmonella	HFD	5_11_4	5_11_4_12	metag_db	0	NA
5_11_4_12	5	11	4	12	salmonella	HFD	5_11_4	5_11_4_12	metat	0	NA
5_11_4_12	5	11	4	12	salmonella	HFD	5_11_4	5_11_4_12	metab	0	NA
5_11_5_12	5	11	5	12	salmonella	HFD	5_11_5	5_11_5_12	16s	1	NA
5_11_5_12	5	11	5	12	salmonella	HFD	5_11_5	5_11_5_12	metag_mapping	0	NA
5_11_5_12	5	11	5	12	salmonella	HFD	5_11_5	5_11_5_12	metag_db	0	NA
5_11_5_12	5	11	5	12	salmonella	HFD	5_11_5	5_11_5_12	metat	0	NA
5_11_5_12	5	11	5	12	salmonella	HFD	5_11_5	5_11_5_12	metab	0	NA
5_12_1_12	5	12	1	12	salmonella	HFD	5_12_1	5_12_1_12	16s	1	NA
5_12_1_12	5	12	1	12	salmonella	HFD	5_12_1	5_12_1_12	metag_mapping	0	NA
5_12_1_12	5	12	1	12	salmonella	HFD	5_12_1	5_12_1_12	metag_db	0	NA
5_12_1_12	5	12	1	12	salmonella	HFD	5_12_1	5_12_1_12	metat	0	NA
5_12_1_12	5	12	1	12	salmonella	HFD	5_12_1	5_12_1_12	metab	0	NA
5_12_2_12	5	12	2	12	salmonella	HFD	5_12_2	5_12_2_12	16s	1	NA
5_12_2_12	5	12	2	12	salmonella	HFD	5_12_2	5_12_2_12	metag_mapping	0	NA
5_12_2_12	5	12	2	12	salmonella	HFD	5_12_2	5_12_2_12	metag_db	0	NA
5_12_2_12	5	12	2	12	salmonella	HFD	5_12_2	5_12_2_12	metat	0	NA
5_12_2_12	5	12	2	12	salmonella	HFD	5_12_2	5_12_2_12	metab	0	NA
5_12_3_12	5	12	3	12	salmonella	HFD	5_12_3	5_12_3_12	16s	1	NA
5_12_3_12	5	12	3	12	salmonella	HFD	5_12_3	5_12_3_12	metag_mapping	0	NA
5_12_3_12	5	12	3	12	salmonella	HFD	5_12_3	5_12_3_12	metag_db	0	NA
5_12_3_12	5	12	3	12	salmonella	HFD	5_12_3	5_12_3_12	metat	0	NA
5_12_3_12	5	12	3	12	salmonella	HFD	5_12_3	5_12_3_12	metab	0	NA
5_12_4_12	5	12	4	12	salmonella	HFD	5_12_4	5_12_4_12	16s	1	NA
5_12_4_12	5	12	4	12	salmonella	HFD	5_12_4	5_12_4_12	metag_mapping	0	NA
5_12_4_12	5	12	4	12	salmonella	HFD	5_12_4	5_12_4_12	metag_db	0	NA
5_12_4_12	5	12	4	12	salmonella	HFD	5_12_4	5_12_4_12	metat	0	NA
5_12_4_12	5	12	4	12	salmonella	HFD	5_12_4	5_12_4_12	metab	0	NA
5_12_5_12	5	12	5	12	salmonella	HFD	5_12_5	5_12_5_12	16s	1	NA
5_12_5_12	5	12	5	12	salmonella	HFD	5_12_5	5_12_5_12	metag_mapping	0	NA
5_12_5_12	5	12	5	12	salmonella	HFD	5_12_5	5_12_5_12	metag_db	0	NA
5_12_5_12	5	12	5	12	salmonella	HFD	5_12_5	5_12_5_12	metat	0	NA
5_12_5_12	5	12	5	12	salmonella	HFD	5_12_5	5_12_5_12	metab	0	NA
5_13_1_12	5	13	1	12	salmonella	HFD	5_13_1	5_13_1_12	16s	1	NA
5_13_1_12	5	13	1	12	salmonella	HFD	5_13_1	5_13_1_12	metag_mapping	0	NA
5_13_1_12	5	13	1	12	salmonella	HFD	5_13_1	5_13_1_12	metag_db	0	NA
5_13_1_12	5	13	1	12	salmonella	HFD	5_13_1	5_13_1_12	metat	0	NA
5_13_1_12	5	13	1	12	salmonella	HFD	5_13_1	5_13_1_12	metab	0	NA
5_13_2_12	5	13	2	12	salmonella	HFD	5_13_2	5_13_2_12	16s	1	NA
5_13_2_12	5	13	2	12	salmonella	HFD	5_13_2	5_13_2_12	metag_mapping	0	NA
5_13_2_12	5	13	2	12	salmonella	HFD	5_13_2	5_13_2_12	metag_db	0	NA
5_13_2_12	5	13	2	12	salmonella	HFD	5_13_2	5_13_2_12	metat	0	NA
5_13_2_12	5	13	2	12	salmonella	HFD	5_13_2	5_13_2_12	metab	0	NA
5_13_3_12	5	13	3	12	salmonella	HFD	5_13_3	5_13_3_12	16s	1	NA
5_13_3_12	5	13	3	12	salmonella	HFD	5_13_3	5_13_3_12	metag_mapping	0	NA
5_13_3_12	5	13	3	12	salmonella	HFD	5_13_3	5_13_3_12	metag_db	0	NA
5_13_3_12	5	13	3	12	salmonella	HFD	5_13_3	5_13_3_12	metat	0	NA
5_13_3_12	5	13	3	12	salmonella	HFD	5_13_3	5_13_3_12	metab	0	NA
5_13_4_12	5	13	4	12	salmonella	HFD	5_13_4	5_13_4_12	16s	1	NA
5_13_4_12	5	13	4	12	salmonella	HFD	5_13_4	5_13_4_12	metag_mapping	0	NA
5_13_4_12	5	13	4	12	salmonella	HFD	5_13_4	5_13_4_12	metag_db	0	NA
5_13_4_12	5	13	4	12	salmonella	HFD	5_13_4	5_13_4_12	metat	0	NA
5_13_4_12	5	13	4	12	salmonella	HFD	5_13_4	5_13_4_12	metab	0	NA
5_13_5_12	5	13	5	12	salmonella	HFD	5_13_5	5_13_5_12	16s	1	I10
5_13_5_12	5	13	5	12	salmonella	HFD	5_13_5	5_13_5_12	metag_mapping	0	I10
5_13_5_12	5	13	5	12	salmonella	HFD	5_13_5	5_13_5_12	metag_db	0	I10
5_13_5_12	5	13	5	12	salmonella	HFD	5_13_5	5_13_5_12	metat	0	I10
5_13_5_12	5	13	5	12	salmonella	HFD	5_13_5	5_13_5_12	metab	0	I10
5_14_1_12	5	14	1	12	salmonella	HFD	5_14_1	5_14_1_12	16s	1	NA
5_14_1_12	5	14	1	12	salmonella	HFD	5_14_1	5_14_1_12	metag_mapping	0	NA
5_14_1_12	5	14	1	12	salmonella	HFD	5_14_1	5_14_1_12	metag_db	0	NA
5_14_1_12	5	14	1	12	salmonella	HFD	5_14_1	5_14_1_12	metat	0	NA
5_14_1_12	5	14	1	12	salmonella	HFD	5_14_1	5_14_1_12	metab	0	NA
5_14_2_12	5	14	2	12	salmonella	HFD	5_14_2	5_14_2_12	16s	1	I8
5_14_2_12	5	14	2	12	salmonella	HFD	5_14_2	5_14_2_12	metag_mapping	0	I8
5_14_2_12	5	14	2	12	salmonella	HFD	5_14_2	5_14_2_12	metag_db	0	I8
5_14_2_12	5	14	2	12	salmonella	HFD	5_14_2	5_14_2_12	metat	0	I8
5_14_2_12	5	14	2	12	salmonella	HFD	5_14_2	5_14_2_12	metab	0	I8
5_14_3_12	5	14	3	12	salmonella	HFD	5_14_3	5_14_3_12	16s	1	I11
5_14_3_12	5	14	3	12	salmonella	HFD	5_14_3	5_14_3_12	metag_mapping	0	I11
5_14_3_12	5	14	3	12	salmonella	HFD	5_14_3	5_14_3_12	metag_db	0	I11
5_14_3_12	5	14	3	12	salmonella	HFD	5_14_3	5_14_3_12	metat	0	I11
5_14_3_12	5	14	3	12	salmonella	HFD	5_14_3	5_14_3_12	metab	0	I11
5_14_4_12	5	14	4	12	salmonella	HFD	5_14_4	5_14_4_12	16s	1	I9
5_14_4_12	5	14	4	12	salmonella	HFD	5_14_4	5_14_4_12	metag_mapping	0	I9
5_14_4_12	5	14	4	12	salmonella	HFD	5_14_4	5_14_4_12	metag_db	0	I9
5_14_4_12	5	14	4	12	salmonella	HFD	5_14_4	5_14_4_12	metat	0	I9
5_14_4_12	5	14	4	12	salmonella	HFD	5_14_4	5_14_4_12	metab	0	I9
5_14_5_12	5	14	5	12	salmonella	HFD	5_14_5	5_14_5_12	16s	1	NA
5_14_5_12	5	14	5	12	salmonella	HFD	5_14_5	5_14_5_12	metag_mapping	0	NA
5_14_5_12	5	14	5	12	salmonella	HFD	5_14_5	5_14_5_12	metag_db	0	NA
5_14_5_12	5	14	5	12	salmonella	HFD	5_14_5	5_14_5_12	metat	0	NA
5_14_5_12	5	14	5	12	salmonella	HFD	5_14_5	5_14_5_12	metab	0	NA
44-(-2)-C-F-BR	3	X	44	-2	control	chow	3_X_44	3_X_44_-2	16s	1	U2
44-(-2)-C-F-BR	3	X	44	-2	control	chow	3_X_44	3_X_44_-2	metag_mapping	0	U2
44-(-2)-C-F-BR	3	X	44	-2	control	chow	3_X_44	3_X_44_-2	metag_db	0	U2
44-(-2)-C-F-BR	3	X	44	-2	control	chow	3_X_44	3_X_44_-2	metat	0	U2
44-(-2)-C-F-BR	3	X	44	-2	control	chow	3_X_44	3_X_44_-2	metab	0	U2
44-(-1)-C-F-DP	3	X	44	-1	control	chow	3_X_44	3_X_44_-1	16s	1	U2
44-(-1)-C-F-DP	3	X	44	-1	control	chow	3_X_44	3_X_44_-1	metag_mapping	0	U2
44-(-1)-C-F-DP	3	X	44	-1	control	chow	3_X_44	3_X_44_-1	metag_db	0	U2
44-(-1)-C-F-DP	3	X	44	-1	control	chow	3_X_44	3_X_44_-1	metat	0	U2
44-(-1)-C-F-DP	3	X	44	-1	control	chow	3_X_44	3_X_44_-1	metab	0	U2
44-(0)-C-F-FN	3	X	44	0	control	chow	3_X_44	3_X_44_0	16s	1	U2
44-(0)-C-F-FN	3	X	44	0	control	chow	3_X_44	3_X_44_0	metag_mapping	0	U2
44-(0)-C-F-FN	3	X	44	0	control	chow	3_X_44	3_X_44_0	metag_db	0	U2
44-(0)-C-F-FN	3	X	44	0	control	chow	3_X_44	3_X_44_0	metat	0	U2
44-(0)-C-F-FN	3	X	44	0	control	chow	3_X_44	3_X_44_0	metab	0	U2
44-(10)-C-F-HL	3	X	44	10	control	chow	3_X_44	3_X_44_10	16s	1	U2
44-(10)-C-F-HL	3	X	44	10	control	chow	3_X_44	3_X_44_10	metag_mapping	0	U2
44-(10)-C-F-HL	3	X	44	10	control	chow	3_X_44	3_X_44_10	metag_db	0	U2
44-(10)-C-F-HL	3	X	44	10	control	chow	3_X_44	3_X_44_10	metat	0	U2
44-(10)-C-F-HL	3	X	44	10	control	chow	3_X_44	3_X_44_10	metab	0	U2
44-(11)-C-F-LJ	3	X	44	11	control	chow	3_X_44	3_X_44_11	16s	1	U2
44-(11)-C-F-LJ	3	X	44	11	control	chow	3_X_44	3_X_44_11	metag_mapping	0	U2
44-(11)-C-F-LJ	3	X	44	11	control	chow	3_X_44	3_X_44_11	metag_db	0	U2
44-(11)-C-F-LJ	3	X	44	11	control	chow	3_X_44	3_X_44_11	metat	0	U2
44-(11)-C-F-LJ	3	X	44	11	control	chow	3_X_44	3_X_44_11	metab	0	U2
44-(12)-C-F-NH	3	X	44	12	control	chow	3_X_44	3_X_44_12	16s	1	U2
44-(12)-C-F-NH	3	X	44	12	control	chow	3_X_44	3_X_44_12	metag_mapping	0	U2
44-(12)-C-F-NH	3	X	44	12	control	chow	3_X_44	3_X_44_12	metag_db	0	U2
44-(12)-C-F-NH	3	X	44	12	control	chow	3_X_44	3_X_44_12	metat	0	U2
44-(12)-C-F-NH	3	X	44	12	control	chow	3_X_44	3_X_44_12	metab	1	U2
45-(-2)-C-F-BS	3	X	45	-2	control	chow	3_X_45	3_X_45_-2	16s	1	U3
45-(-2)-C-F-BS	3	X	45	-2	control	chow	3_X_45	3_X_45_-2	metag_mapping	0	U3
45-(-2)-C-F-BS	3	X	45	-2	control	chow	3_X_45	3_X_45_-2	metag_db	0	U3
45-(-2)-C-F-BS	3	X	45	-2	control	chow	3_X_45	3_X_45_-2	metat	0	U3
45-(-2)-C-F-BS	3	X	45	-2	control	chow	3_X_45	3_X_45_-2	metab	0	U3
45-(-1)-C-F-DQ	3	X	45	-1	control	chow	3_X_45	3_X_45_-1	16s	1	U3
45-(-1)-C-F-DQ	3	X	45	-1	control	chow	3_X_45	3_X_45_-1	metag_mapping	0	U3
45-(-1)-C-F-DQ	3	X	45	-1	control	chow	3_X_45	3_X_45_-1	metag_db	0	U3
45-(-1)-C-F-DQ	3	X	45	-1	control	chow	3_X_45	3_X_45_-1	metat	0	U3
45-(-1)-C-F-DQ	3	X	45	-1	control	chow	3_X_45	3_X_45_-1	metab	0	U3
45-(0)-C-F-FO	3	X	45	0	control	chow	3_X_45	3_X_45_0	16s	1	U3
45-(0)-C-F-FO	3	X	45	0	control	chow	3_X_45	3_X_45_0	metag_mapping	0	U3
45-(0)-C-F-FO	3	X	45	0	control	chow	3_X_45	3_X_45_0	metag_db	0	U3
45-(0)-C-F-FO	3	X	45	0	control	chow	3_X_45	3_X_45_0	metat	0	U3
45-(0)-C-F-FO	3	X	45	0	control	chow	3_X_45	3_X_45_0	metab	0	U3
45-(10)-C-F-HM	3	X	45	10	control	chow	3_X_45	3_X_45_10	16s	1	U3
45-(10)-C-F-HM	3	X	45	10	control	chow	3_X_45	3_X_45_10	metag_mapping	0	U3
45-(10)-C-F-HM	3	X	45	10	control	chow	3_X_45	3_X_45_10	metag_db	0	U3
45-(10)-C-F-HM	3	X	45	10	control	chow	3_X_45	3_X_45_10	metat	0	U3
45-(10)-C-F-HM	3	X	45	10	control	chow	3_X_45	3_X_45_10	metab	0	U3
45-(11)-C-F-LK	3	X	45	11	control	chow	3_X_45	3_X_45_11	16s	1	U3
45-(11)-C-F-LK	3	X	45	11	control	chow	3_X_45	3_X_45_11	metag_mapping	0	U3
45-(11)-C-F-LK	3	X	45	11	control	chow	3_X_45	3_X_45_11	metag_db	0	U3
45-(11)-C-F-LK	3	X	45	11	control	chow	3_X_45	3_X_45_11	metat	1	U3
45-(11)-C-F-LK	3	X	45	11	control	chow	3_X_45	3_X_45_11	metab	0	U3
45-(12)-C-F-NI	3	X	45	12	control	chow	3_X_45	3_X_45_12	16s	1	U3
45-(12)-C-F-NI	3	X	45	12	control	chow	3_X_45	3_X_45_12	metag_mapping	0	U3
45-(12)-C-F-NI	3	X	45	12	control	chow	3_X_45	3_X_45_12	metag_db	0	U3
45-(12)-C-F-NI	3	X	45	12	control	chow	3_X_45	3_X_45_12	metat	0	U3
45-(12)-C-F-NI	3	X	45	12	control	chow	3_X_45	3_X_45_12	metab	1	U3
46-(-2)-C-F-BT	3	X	46	-2	control	chow	3_X_46	3_X_46_-2	16s	1	U4
46-(-2)-C-F-BT	3	X	46	-2	control	chow	3_X_46	3_X_46_-2	metag_mapping	0	U4
46-(-2)-C-F-BT	3	X	46	-2	control	chow	3_X_46	3_X_46_-2	metag_db	0	U4
46-(-2)-C-F-BT	3	X	46	-2	control	chow	3_X_46	3_X_46_-2	metat	0	U4
46-(-2)-C-F-BT	3	X	46	-2	control	chow	3_X_46	3_X_46_-2	metab	0	U4
46-(-1)-C-F-DR	3	X	46	-1	control	chow	3_X_46	3_X_46_-1	16s	1	U4
46-(-1)-C-F-DR	3	X	46	-1	control	chow	3_X_46	3_X_46_-1	metag_mapping	0	U4
46-(-1)-C-F-DR	3	X	46	-1	control	chow	3_X_46	3_X_46_-1	metag_db	0	U4
46-(-1)-C-F-DR	3	X	46	-1	control	chow	3_X_46	3_X_46_-1	metat	0	U4
46-(-1)-C-F-DR	3	X	46	-1	control	chow	3_X_46	3_X_46_-1	metab	0	U4
46-(0)-C-F-FP	3	X	46	0	control	chow	3_X_46	3_X_46_0	16s	1	U4
46-(0)-C-F-FP	3	X	46	0	control	chow	3_X_46	3_X_46_0	metag_mapping	0	U4
46-(0)-C-F-FP	3	X	46	0	control	chow	3_X_46	3_X_46_0	metag_db	0	U4
46-(0)-C-F-FP	3	X	46	0	control	chow	3_X_46	3_X_46_0	metat	0	U4
46-(0)-C-F-FP	3	X	46	0	control	chow	3_X_46	3_X_46_0	metab	0	U4
46-(10)-C-F-HN	3	X	46	10	control	chow	3_X_46	3_X_46_10	16s	1	U4
46-(10)-C-F-HN	3	X	46	10	control	chow	3_X_46	3_X_46_10	metag_mapping	0	U4
46-(10)-C-F-HN	3	X	46	10	control	chow	3_X_46	3_X_46_10	metag_db	0	U4
46-(10)-C-F-HN	3	X	46	10	control	chow	3_X_46	3_X_46_10	metat	0	U4
46-(10)-C-F-HN	3	X	46	10	control	chow	3_X_46	3_X_46_10	metab	0	U4
46-(11)-C-F-LL	3	X	46	11	control	chow	3_X_46	3_X_46_11	16s	1	U4
46-(11)-C-F-LL	3	X	46	11	control	chow	3_X_46	3_X_46_11	metag_mapping	0	U4
46-(11)-C-F-LL	3	X	46	11	control	chow	3_X_46	3_X_46_11	metag_db	0	U4
46-(11)-C-F-LL	3	X	46	11	control	chow	3_X_46	3_X_46_11	metat	1	U4
46-(11)-C-F-LL	3	X	46	11	control	chow	3_X_46	3_X_46_11	metab	0	U4
46-(12)-C-F-NJ	3	X	46	12	control	chow	3_X_46	3_X_46_12	16s	1	U4
46-(12)-C-F-NJ	3	X	46	12	control	chow	3_X_46	3_X_46_12	metag_mapping	0	U4
46-(12)-C-F-NJ	3	X	46	12	control	chow	3_X_46	3_X_46_12	metag_db	0	U4
46-(12)-C-F-NJ	3	X	46	12	control	chow	3_X_46	3_X_46_12	metat	0	U4
46-(12)-C-F-NJ	3	X	46	12	control	chow	3_X_46	3_X_46_12	metab	1	U4
47-(-2)-C-F-BU	3	X	47	-2	control	chow	3_X_47	3_X_47_-2	16s	1	U5
47-(-2)-C-F-BU	3	X	47	-2	control	chow	3_X_47	3_X_47_-2	metag_mapping	0	U5
47-(-2)-C-F-BU	3	X	47	-2	control	chow	3_X_47	3_X_47_-2	metag_db	0	U5
47-(-2)-C-F-BU	3	X	47	-2	control	chow	3_X_47	3_X_47_-2	metat	0	U5
47-(-2)-C-F-BU	3	X	47	-2	control	chow	3_X_47	3_X_47_-2	metab	0	U5
47-(-1)-C-F-DS	3	X	47	-1	control	chow	3_X_47	3_X_47_-1	16s	1	U5
47-(-1)-C-F-DS	3	X	47	-1	control	chow	3_X_47	3_X_47_-1	metag_mapping	0	U5
47-(-1)-C-F-DS	3	X	47	-1	control	chow	3_X_47	3_X_47_-1	metag_db	0	U5
47-(-1)-C-F-DS	3	X	47	-1	control	chow	3_X_47	3_X_47_-1	metat	0	U5
47-(-1)-C-F-DS	3	X	47	-1	control	chow	3_X_47	3_X_47_-1	metab	0	U5
47-(0)-C-F-FQ	3	X	47	0	control	chow	3_X_47	3_X_47_0	16s	1	U5
47-(0)-C-F-FQ	3	X	47	0	control	chow	3_X_47	3_X_47_0	metag_mapping	0	U5
47-(0)-C-F-FQ	3	X	47	0	control	chow	3_X_47	3_X_47_0	metag_db	0	U5
47-(0)-C-F-FQ	3	X	47	0	control	chow	3_X_47	3_X_47_0	metat	0	U5
47-(0)-C-F-FQ	3	X	47	0	control	chow	3_X_47	3_X_47_0	metab	0	U5
47-(10)-C-F-HO	3	X	47	10	control	chow	3_X_47	3_X_47_10	16s	1	U5
47-(10)-C-F-HO	3	X	47	10	control	chow	3_X_47	3_X_47_10	metag_mapping	0	U5
47-(10)-C-F-HO	3	X	47	10	control	chow	3_X_47	3_X_47_10	metag_db	0	U5
47-(10)-C-F-HO	3	X	47	10	control	chow	3_X_47	3_X_47_10	metat	0	U5
47-(10)-C-F-HO	3	X	47	10	control	chow	3_X_47	3_X_47_10	metab	0	U5
47-(11)-C-F-LM	3	X	47	11	control	chow	3_X_47	3_X_47_11	16s	1	U5
47-(11)-C-F-LM	3	X	47	11	control	chow	3_X_47	3_X_47_11	metag_mapping	0	U5
47-(11)-C-F-LM	3	X	47	11	control	chow	3_X_47	3_X_47_11	metag_db	1	U5
47-(11)-C-F-LM	3	X	47	11	control	chow	3_X_47	3_X_47_11	metat	1	U5
47-(11)-C-F-LM	3	X	47	11	control	chow	3_X_47	3_X_47_11	metab	0	U5
47-(12)-C-F-NK	3	X	47	12	control	chow	3_X_47	3_X_47_12	16s	1	U5
47-(12)-C-F-NK	3	X	47	12	control	chow	3_X_47	3_X_47_12	metag_mapping	0	U5
47-(12)-C-F-NK	3	X	47	12	control	chow	3_X_47	3_X_47_12	metag_db	0	U5
47-(12)-C-F-NK	3	X	47	12	control	chow	3_X_47	3_X_47_12	metat	0	U5
47-(12)-C-F-NK	3	X	47	12	control	chow	3_X_47	3_X_47_12	metab	1	U5
48-(-2)-C-F-BV	3	X	48	-2	control	chow	3_X_48	3_X_48_-2	16s	1	U1
48-(-2)-C-F-BV	3	X	48	-2	control	chow	3_X_48	3_X_48_-2	metag_mapping	0	U1
48-(-2)-C-F-BV	3	X	48	-2	control	chow	3_X_48	3_X_48_-2	metag_db	0	U1
48-(-2)-C-F-BV	3	X	48	-2	control	chow	3_X_48	3_X_48_-2	metat	0	U1
48-(-2)-C-F-BV	3	X	48	-2	control	chow	3_X_48	3_X_48_-2	metab	0	U1
48-(-1)-C-F-DT	3	X	48	-1	control	chow	3_X_48	3_X_48_-1	16s	1	U1
48-(-1)-C-F-DT	3	X	48	-1	control	chow	3_X_48	3_X_48_-1	metag_mapping	0	U1
